,mean,mean,mean,mean,mean,std,std,std,std,std
,acc,acc,acc,acc,acc,acc,acc,acc,acc,acc
method,None,beta,beta_ab,beta_am,sigmoid,None,beta,beta_ab,beta_am,sigmoid
dataset,,,,,,,,,,
hepatitis,84.697311828,84.5552419355,84.509811828,85.0717741935,85.4428763441,5.3726524041,4.74308903644,5.32493740153,4.65470728367,4.68498775591
horse,84.610030564,84.2088635732,84.610030564,84.4433083264,84.547244605,4.22286961747,4.04874023615,4.22286961747,4.0212197035,4.37024590327
ionosphere,92.2519114688,91.9975855131,92.2519114688,91.9114688129,91.9975855131,2.72711176504,3.05773690814,2.72711176504,3.26110823277,3.1361707953
iris,100.0,99.9333333333,100.0,100.0,100.0,0.0,0.471404520791,0.0,0.0,0.0
landsat-satellite,99.1810669559,99.1795250178,99.1810669559,99.1779625705,99.1810585102,0.246730890566,0.244122388512,0.246730890566,0.247100787011,0.26220370706
letter,99.9145813751,99.9114388811,99.9145813751,99.911155493,99.9131528824,0.043692226658,0.0442203183099,0.043692226658,0.0461731740499,0.0431495075415
libras-movement,98.4733333333,98.4133333333,98.4733333333,98.44,98.36,1.34533712236,1.46858254582,1.34533712236,1.43560174873,1.53099496349
lung-cancer,69.1684210526,94.3789473684,67.0842105263,94.4842105263,89.0789473684,11.7804649484,6.1463026753,12.4372857205,6.19741374576,7.40673062456
mfeat-karhunen,99.66,99.635,99.66,99.64,99.66,0.352686482732,0.378672493248,0.352686482732,0.357713829301,0.356284683238
mfeat-morphological,99.85,99.82,99.85,99.82,99.795,0.195615199109,0.202282889407,0.195615199109,0.202282889407,0.275208640704
mfeat-zernike,99.35,99.35,99.35,99.35,99.36,0.331200660553,0.342559394522,0.331200660553,0.331200660553,0.343154632842
mushroom,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
optdigits,99.5052768164,99.5409198822,99.5052768164,99.5159532127,99.5052927406,0.20970418546,0.20654444411,0.20970418546,0.201767702892,0.20499575885
page-blocks,97.0565456575,97.0382690877,97.0565456575,97.0346144257,97.0401005712,0.525201047973,0.523959306757,0.525201047973,0.524526766796,0.532843584827
pendigits,99.8171232645,99.810759624,99.8171232645,99.8162166559,99.8125790505,0.084015000885,0.085940612827,0.084015000885,0.0862352738932,0.08705069209
scene-classification,84.3661179093,84.8604124073,84.3661179093,84.8519838583,84.7024160851,1.3978880145,1.32638633431,1.3978880145,1.44659995996,1.48270253271
segment,99.7402597403,99.7575757576,99.7402597403,99.7532467532,99.7619047619,0.205109758216,0.198668873274,0.205109758216,0.209765128091,0.215343046957
shuttle,99.9247284809,99.9254182235,99.9247284809,99.92502413,99.9263049376,0.0258395106034,0.0262381628563,0.0258395106034,0.0257672894407,0.0250198494105
sonar,85.3300380844,85.2360154499,85.3300380844,85.0464846177,85.2370148286,4.99263907032,5.01215958675,4.99263907032,5.14734384477,5.14170617682
spambase,94.5730016222,94.5143035377,94.5730016222,94.5490672839,94.583883015,0.68576520314,0.686906045587,0.68576520314,0.704310898926,0.688755032157
tic-tac,86.8269742018,86.7855234246,86.8269742018,86.7322464825,86.7846019383,2.63460855341,2.41869753613,2.63460855341,2.39587296575,2.4801563481
vehicle,97.8612141513,97.8373341851,97.8612141513,97.8731206005,97.8847452209,1.17839972574,1.18856302529,1.17839972574,1.14714697581,1.19147607354
vowel,99.0505050505,99.0101010101,99.0505050505,99.0606060606,99.0909090909,0.681732283464,0.645007117998,0.681732283464,0.612298687136,0.67682767097
waveform-5000,88.2986127266,88.2045886506,88.2986127266,88.2406006866,88.2346066726,1.10780360661,1.10214036652,1.10780360661,1.10317338192,1.0698152279
wdbc,97.5182762601,97.4130050019,97.5182762601,97.4133128126,97.4841092728,1.20865677737,1.28105408809,1.20865677737,1.31794038484,1.14300235309
wpbc,78.9056680162,78.6201754386,78.7518218623,78.3609986505,78.7714574899,4.99982167288,4.26497719551,5.04602484239,4.01018320731,4.42923932136
yeast,74.5938344995,74.5663745086,74.5938344995,74.5935169981,74.667004922,2.01493548197,1.85029676445,2.01493548197,1.83177093285,1.96243610673
zoo,100.0,99.8947368421,100.0,99.7994987469,100.0,0.0,0.744322927565,0.0,0.993514996456,0.0
