,,mean,mean,std,std
,,acc,loss,acc,loss
page-blocks,isotonic,0.964937083978,0.100225421464,0.00439470802253,0.0230130113397
page-blocks,sigmoid,0.963493407286,0.11075812141,0.00429090679012,0.012364172381
pendigits,None,0.998062274151,0.129479313223,0.000815824192491,0.00266346427322
pendigits,beta,0.997944059151,0.00647750340888,0.000797034909495,0.00267481110779
pendigits,beta_ab,0.998098666749,0.00638161639372,0.000820389319177,0.00252735185035
pendigits,beta_am,0.997971319442,0.00616942656778,0.00078632458618,0.00237417057619
pendigits,isotonic,0.997789406078,0.0122515718637,0.000923487478707,0.00931938499247
pendigits,sigmoid,0.997962224399,0.00607532292626,0.00077567323359,0.0023196490413
scene-classification,None,0.846277621541,0.428385854001,0.0126000745357,0.00948767700116
scene-classification,beta,0.849060119248,0.346278171525,0.0141121840755,0.0193459639318
scene-classification,beta_ab,0.846028226479,0.351394179804,0.0126896597801,0.0178476937688
scene-classification,beta_am,0.849516464877,0.346790710926,0.0136809076761,0.0198318158587
scene-classification,isotonic,0.847978256744,0.358869054004,0.0146833992205,0.0404437302404
scene-classification,sigmoid,0.849225835555,0.348590862241,0.0138195795699,0.0201768520396
segment,None,0.99658008658,0.194561962625,0.00231766601131,0.00445480109846
segment,beta,0.9970995671,0.0156582030816,0.00221299163081,0.0113589766193
segment,beta_ab,0.99658008658,0.0160363167757,0.00231766601131,0.0103438873794
segment,beta_am,0.997142857143,0.0157620935872,0.0021171605156,0.0112033984606
segment,isotonic,0.997229437229,0.0322000274878,0.00205296136954,0.0481720848523
segment,sigmoid,0.997142857143,0.0160436600404,0.0021171605156,0.0114915555485
shuttle,None,0.998845317468,0.120010145473,0.000231960310711,0.000950751082657
shuttle,beta,0.999001968978,0.00441499283156,0.000192429258739,0.000796481171508
shuttle,beta_ab,0.998847287475,0.0046063093681,0.000235111254448,0.000818525059687
shuttle,beta_am,0.999006894941,0.00446824983633,0.000193086097736,0.000817841452726
shuttle,isotonic,0.999124137728,0.00425449989077,0.000215834998309,0.00115751017822
shuttle,sigmoid,0.999008865141,0.00436965192506,0.000196967204911,0.000787388653716
sonar,None,0.822435513059,0.505751358229,0.0485891408101,0.0229393593755
sonar,beta,0.83365448505,0.349455161722,0.0509256217267,0.0712402929182
sonar,beta_ab,0.823365205413,0.358003343882,0.0508750175545,0.0604149006012
