,mean,mean,mean,mean,mean,std,std,std,std,std
,loss,loss,loss,loss,loss,loss,loss,loss,loss,loss
method,None,beta,beta_ab,isotonic,sigmoid,None,beta,beta_ab,isotonic,sigmoid
dataset,,,,,,,,,,
mfeat-morphological,0.291801157375,0.0133575512003,0.0124179872138,0.0329067102547,0.0134077325439,0.00303736093777,0.0180105381587,0.0168117353867,0.0606933180309,0.0180959115968
mfeat-zernike,0.215228920442,0.0228448655614,0.022888724694,0.052878079975,0.021628499689,0.00558843690127,0.0127203781127,0.0129893801987,0.0464215965358,0.0115755230842
mushroom,0.280955575831,2.6606757843e-05,2.40711113758e-05,3.65241610937e-05,2.3841378954e-05,0.000725168023054,5.67469144404e-05,5.91430947484e-05,7.43178534913e-05,5.57342154401e-05
optdigits,0.184384134927,0.0141194334663,0.0166279892108,0.0278760309977,0.0139921410955,0.00313823874664,0.00622553333911,0.00630206337375,0.025439512135,0.00607150064345
page-blocks,0.264357973411,0.0987774610842,0.103059339094,0.102991699745,0.108353997862,0.00515641343344,0.0115239443216,0.0105424639235,0.0250441420479,0.0125004345669
pendigits,0.117292375759,0.00576139260967,0.0057705932976,0.0114856123631,0.00537149601246,0.00294652019182,0.00267280281465,0.00260533407327,0.00935586678272,0.00231051716929
scene-classification,0.417528240247,0.342935093168,0.345660391458,0.384822271914,0.345101513848,0.0100782046094,0.0209974548722,0.0193712805976,0.0660626517675,0.0218222316683
segment,0.185488045787,0.015294810784,0.0156953555207,0.0416127316257,0.015640059499,0.00475705388913,0.011634850932,0.0106579554349,0.0552739085284,0.0116529030998
shuttle,0.115197511908,0.00362391654426,0.00389076772689,0.00399999822683,0.0036002189976,0.00104109589521,0.000774977586477,0.00080309825358,0.00150755204093,0.000758300977567
sonar,0.479480315959,0.332597030284,0.343518817246,0.519844604224,0.336984106322,0.025820133667,0.0793969109985,0.0776532630977,0.494959235992,0.0817335537016
spambase,0.294824632682,0.192605112467,0.194087936585,0.214964997519,0.193278079754,0.00864606597771,0.0205251124161,0.0207091293653,0.0511251141433,0.0200235989219
tic-tac,0.426170856147,0.232449672182,0.273358414805,0.238858184264,0.23293358056,0.0101820481357,0.0273652495704,0.0280701980474,0.0472989004325,0.0276963221664
vehicle,0.279195578137,0.0744228965568,0.076438877143,0.120149869298,0.0746771102387,0.0120053730177,0.0275345066929,0.0270733288493,0.115759363392,0.0273713126521
vowel,0.200091713032,0.0515830210105,0.0590846244782,0.0619363196465,0.0519551772158,0.00834208518162,0.0208041737161,0.0217320584719,0.0612750301487,0.0213340833074
waveform-5000,0.303574803334,0.236427216771,0.236789164232,0.257672937249,0.23904874548,0.00892701124775,0.0156396947788,0.0157378921928,0.0389407964174,0.015615793859
wdbc,0.244527854795,0.0766275891353,0.0765941395058,0.153531987401,0.0778385812666,0.0143371491294,0.033391278045,0.0329388104869,0.159977719375,0.0342734623562
wpbc,0.519834714093,0.497719639545,0.497962854723,0.857629712242,0.496921011146,0.0192772858876,0.0605369724185,0.0478842168988,0.631187429265,0.0582199687056
yeast,0.526468177916,0.510622893005,0.511739295711,0.553306790725,0.518813233827,0.0163623373782,0.0223468420665,0.0189758344263,0.0841733161886,0.0232401746097
zoo,0.321225876812,0.00580084237016,0.0082010785153,0.00955497365587,0.00567251684964,0.0139149486204,0.0120231730375,0.0164573579808,0.0128054514816,0.0119498029747
