,,mean,mean,std,std
,,acc,loss,acc,loss
libras-movement,None,0.960933333333,0.103325830607,0.0150440019764,0.0246791211994
libras-movement,beta,0.971133333333,0.087693086134,0.0191379998576,0.0479069045249
libras-movement,beta_ab,0.9524,0.10939191261,0.0159084683449,0.0345379837694
libras-movement,beta_am,0.971133333333,0.0860712277824,0.0189474748376,0.043609184918
libras-movement,isotonic,0.9702,0.13466736828,0.0191474763439,0.225267306379
libras-movement,sigmoid,0.970866666667,0.0914156392222,0.019009604924,0.0498368828955
lung-cancer,None,0.981157894737,0.0974835675505,0.0295028243243,0.0175019054755
lung-cancer,beta,1.0,0.00287473827547,0.0,0.00610665160837
lung-cancer,beta_ab,0.980105263158,0.0557446982635,0.0297546832025,0.0527137631788
lung-cancer,beta_am,1.0,0.00311992142305,0.0,0.00666769147105
lung-cancer,isotonic,1.0,0.00997509392353,0.0,0.0123799603736
lung-cancer,sigmoid,1.0,0.00196479728908,0.0,0.00492798127268
mfeat-karhunen,None,0.9801,0.0816481152911,0.00636796831086,0.00565412202054
mfeat-karhunen,beta,0.9934,0.0209609296229,0.00330275086334,0.0103575210914
mfeat-karhunen,beta_ab,0.9801,0.0474714398351,0.00636796831086,0.0121283654563
mfeat-karhunen,beta_am,0.99355,0.0211813969773,0.00346594216657,0.010836001197
mfeat-karhunen,isotonic,0.9933,0.0511977974037,0.00340467865366,0.0541931210371
mfeat-karhunen,sigmoid,0.99325,0.021116412992,0.00347182537415,0.010552724657
mfeat-morphological,None,0.9985,0.0358956859391,0.00195615199109,0.0597586063389
mfeat-morphological,beta,0.99805,0.0160726755513,0.00216005007501,0.0393031477707
mfeat-morphological,beta_ab,0.9985,0.0165869259817,0.00195615199109,0.0396823412504
mfeat-morphological,beta_am,0.9979,0.0279320880006,0.00216417962965,0.0430725159617
mfeat-morphological,isotonic,0.99805,0.018005733674,0.00227508690123,0.0404633263147
mfeat-morphological,sigmoid,0.99785,0.0129784737214,0.00225933437913,0.0170527199465
mfeat-zernike,None,0.98865,0.0506010234825,0.00487627534338,0.0178892727625
mfeat-zernike,beta,0.99065,0.0342897398847,0.00409734857025,0.0162644582152
mfeat-zernike,beta_ab,0.98865,0.037695114447,0.00487627534338,0.0177525657821
mfeat-zernike,beta_am,0.99065,0.0370546220994,0.00400286886916,0.0184635867548
mfeat-zernike,isotonic,0.99035,0.0622189068592,0.00410356987442,0.0409111704175
mfeat-zernike,sigmoid,0.99055,0.0331069192427,0.00414316501319,0.0132099430448
mushroom,None,1.0,0.00022718111477,0.0,0.000128958881868
mushroom,beta,1.0,8.58072335089e-05,0.0,7.38945205575e-05
mushroom,beta_ab,1.0,8.70555406645e-05,0.0,7.97188560963e-05
mushroom,beta_am,1.0,8.47482277859e-05,0.0,7.60112616726e-05
mushroom,isotonic,1.0,1.49001677431e-05,0.0,4.76043994219e-05
mushroom,sigmoid,1.0,1.34179678459e-05,0.0,7.67534894219e-07
optdigits,None,0.988238510403,0.0530354843046,0.00271633617643,0.00376618857228
optdigits,beta,0.992757305847,0.0207637583836,0.00251196614269,0.00638945476653
optdigits,beta_ab,0.988238510403,0.0319649683342,0.00271633617643,0.00689388883055
optdigits,beta_am,0.992685956275,0.0207121735449,0.00248873623276,0.0063827699332
optdigits,isotonic,0.992650731464,0.030830254898,0.00245024085284,0.0207367819101
optdigits,sigmoid,0.992792814233,0.0220996803364,0.00248764506653,0.00675706204228
page-blocks,None,0.976246435634,0.105039898665,0.00450560650463,0.0358593482728
page-blocks,beta,0.976027056657,0.0770753637832,0.00443519357203,0.0190225751552
page-blocks,beta_ab,0.976246435634,0.0793349803678,0.00450560650463,0.0188730599558
page-blocks,beta_am,0.976301313846,0.0927589752204,0.00452966583131,0.0239227841911
page-blocks,isotonic,0.975771498238,0.0726041829819,0.00447961126493,0.0201841996999
page-blocks,sigmoid,0.976118548149,0.0749685628713,0.00449019254919,0.012422852507
pendigits,None,0.996260696525,0.0239224376637,0.0011384072507,0.00638042932594
pendigits,beta,0.996306275248,0.0142084667908,0.0011169135695,0.00666629849813
pendigits,beta_ab,0.996260696525,0.0141665095581,0.0011384072507,0.00651570016553
pendigits,beta_am,0.996278932177,0.0143550697117,0.00106310331172,0.0063025640008
pendigits,isotonic,0.996233448651,0.0198321546518,0.00117381279726,0.0122618018593
pendigits,sigmoid,0.996324436362,0.0118511095753,0.00118380791195,0.003085794563
scene-classification,None,0.845449476727,0.36475179938,0.0109965513645,0.011738281957
scene-classification,beta,0.856706727714,0.336156488863,0.0130128021752,0.0199999002996
scene-classification,beta_ab,0.845449476727,0.347901206037,0.0109965513645,0.0155954416668
scene-classification,beta_am,0.856249345459,0.337716413719,0.0135508253436,0.0199023185365
scene-classification,isotonic,0.854130829042,0.372940047599,0.0135487175427,0.0686330227282
scene-classification,sigmoid,0.856332332652,0.337339254773,0.0139823842546,0.0200573111814
segment,None,0.997489177489,0.013184026923,0.00202104324531,0.0040502925217
segment,beta,0.997012987013,0.00860970832994,0.00199868430565,0.00691943641404
segment,beta_ab,0.997489177489,0.00840795297613,0.00202104324531,0.00632464488866
segment,beta_am,0.997012987013,0.00870581522492,0.00209217437527,0.00691928708337
segment,isotonic,0.996926406926,0.0245894365976,0.00227603787503,0.0382240764822
segment,sigmoid,0.997229437229,0.00949928163152,0.00195759947945,0.00798681696264
shuttle,None,0.999988177534,0.000158450820708,4.04984862896e-05,7.76232670302e-05
shuttle,beta,0.999990147977,0.00010735337981,3.980779095e-05,7.46105292133e-05
shuttle,beta_ab,0.999988177534,0.000105944811145,4.04984862896e-05,7.97551015339e-05
shuttle,beta_am,0.999990147977,0.000124323418872,3.980779095e-05,7.69280226989e-05
shuttle,isotonic,0.999990147977,4.85910674019e-05,3.980779095e-05,0.000131471264291
shuttle,sigmoid,0.999990147977,6.09880892168e-05,3.980779095e-05,0.000228552992128
sonar,None,0.821629797693,0.423007775667,0.0558767163631,0.0319550450855
sonar,beta,0.830670664182,0.347674322339,0.0562974709995,0.0762630543984
sonar,beta_ab,0.821629797693,0.354443085133,0.0558767163631,0.0694151021678
sonar,beta_am,0.829172946547,0.348191429423,0.0579659738625,0.0759560133324
sonar,isotonic,0.83304108257,0.502194218077,0.0569172067388,0.446131478192
sonar,sigmoid,0.826779299354,0.351573065861,0.0555907782121,0.0777361250055
spambase,None,0.953445549912,0.166993808658,0.00672016034787,0.0209344748796
spambase,beta,0.953010955826,0.142665174487,0.0070763514806,0.0255082125056
