,,mean,mean,std,std
,,acc,loss,acc,loss
wdbc,None,0.932686417853,0.636188063447,0.022001450462,0.292137654938
wdbc,beta,0.931795305887,0.149731028381,0.0199149464526,0.0410364395861
wdbc,beta_ab,0.932686417853,0.149313950414,0.022001450462,0.0405802762322
wdbc,beta_am,0.934804155444,0.147028364104,0.0206173872524,0.0396646051329
wdbc,isotonic,0.931090419392,0.220322725719,0.0207624441663,0.174155272371
wdbc,sigmoid,0.932860330896,0.235259066192,0.0219474519796,0.0548392938323
wpbc,None,0.670465587045,1.74041406653,0.062100800061,0.719998001994
wpbc,beta,0.756203778677,0.533221719376,0.0344765070056,0.0482430441867
wpbc,beta_ab,0.681962887989,0.600848808183,0.0625285903214,0.0701911880644
wpbc,beta_am,0.75779757085,0.532781552076,0.0206644911949,0.0431391584337
wpbc,isotonic,0.76083265857,0.681860533008,0.0457318158708,0.505646033843
wpbc,sigmoid,0.762955465587,0.534335849727,0.00709534074401,0.0297487822602
yeast,None,0.553372151622,1.90000720125,0.116202752374,2.06572591326
yeast,beta,0.685376408313,0.582453055998,0.00523224357005,0.0276111214021
yeast,beta_ab,0.62506088418,0.634342092487,0.0403917668172,0.0194178896985
yeast,beta_am,0.685033325256,0.591543079888,0.00490914841961,0.0298556988229
yeast,isotonic,0.685970805702,0.589094549149,0.0134462093403,0.0472132383407
yeast,sigmoid,0.686049423228,0.561799185302,0.00508874712784,0.029882493109
zoo,None,0.982581681476,0.641714569239,0.0302441564798,1.11423590177
zoo,beta,0.982581681476,0.133570503106,0.0302441564798,0.200038817658
zoo,beta_ab,0.982581681476,0.133572696369,0.0302441564798,0.200037977794
zoo,beta_am,0.982581681476,0.133717568859,0.0302441564798,0.200285734903
zoo,isotonic,0.982581681476,0.312307342778,0.0302441564798,0.629595839939
zoo,sigmoid,0.982581681476,0.133569222599,0.0302441564798,0.200039368833
