,mean,mean,mean,mean,mean,std,std,std,std,std
,brier,brier,brier,brier,brier,brier,brier,brier,brier,brier
method,None,beta,beta_ab,beta_am,sigmoid,None,beta,beta_ab,beta_am,sigmoid
dataset,,,,,,,,,,
ionosphere,0.103534155496,0.0876101057057,0.0885011148468,0.0876085842976,0.0922214861932,0.030928046202,0.0214313094658,0.0208659502062,0.0205086288111,0.025272049581
iris,4.89396312472e-10,8.19259508975e-08,1.08565359668e-07,1.92562215614e-07,1.85017794378e-10,3.32679857398e-09,4.44068464639e-07,6.02751224199e-07,9.8295111671e-07,4.05634059326e-12
landsat-satellite,0.0598804795372,0.0499758797602,0.0509325863395,0.0501969703854,0.0570374949565,0.00622781124026,0.00486631897388,0.00470860836038,0.00471738324806,0.00559939770089
letter,0.0207344002942,0.0208421983501,0.0211863423059,0.0206343223657,0.021523519357,0.000793606333016,0.000801961359332,0.000860695900199,0.000671363472464,0.000959715872393
libras-movement,0.0466424736027,0.0304197334745,0.0393106006905,0.031949079397,0.0354023765018,0.0283779367841,0.0165009826858,0.0181786282058,0.0143934178389,0.0166955546932
lung-cancer,0.0104736842105,0.0154701964263,0.0161746484893,0.0130378040029,0.0193695930385,0.02116304291,0.0183040674397,0.0185023551913,0.0185805230374,0.019024879555
mfeat-karhunen,0.0134058970272,0.0128108852151,0.0128972987461,0.0130488667516,0.0144039019496,0.00500179342664,0.004225956606,0.00420496789139,0.00378409554919,0.00529768536001
mfeat-morphological,0.0015,0.00149988948093,0.00149989293958,0.00150024321545,0.0014998328748,0.00195615199109,0.00195222594375,0.00195222722411,0.00195253780803,0.00195220907186
mfeat-zernike,0.0723848825267,0.0238691297969,0.0424818694713,0.0253336833257,0.0437556110403,0.00866998937732,0.00537758854462,0.00414874427837,0.00482895201075,0.00367577099272
mushroom,0.0763704143292,0.0741514878892,0.0955627105267,0.0796648067815,0.0698558649865,0.00568039029142,0.00479937119879,0.00459229092106,0.00438346516908,0.00479955266936
optdigits,0.44887479103,0.0776946790714,0.101557017843,0.0782146746594,0.0833437450761,0.0231500889113,0.00170017499934,0.00159997155511,0.00164894546613,0.000841662392261
page-blocks,0.0925146471952,0.0631546959124,0.0636566634552,0.0644726937889,0.0725967312831,0.00950146511126,0.00401731548586,0.00412395018738,0.00399750017465,0.0039497057817
pendigits,0.0266678436525,0.0223570697281,0.022442274397,0.0225109077524,0.0231257427479,0.00218745709407,0.00168863600864,0.00160242799756,0.00177984776609,0.00173209596674
scene-classification,0.393905312006,0.147759669916,0.161424581754,0.148382933004,0.152768304448,0.0220730202623,0.00450372635621,0.0045426992999,0.00431306015477,0.00382234829974
segment,0.151187704295,0.0303809863545,0.0834366790312,0.0307153421036,0.0661807841989,0.0134950125013,0.00552631140003,0.00517811306322,0.00532486472096,0.00455664963435
shuttle,0.0982365938132,0.0833820707249,0.0829072679964,0.0826926274844,0.0901629747331,0.00144719133856,0.00099708853408,0.000987926012675,0.00101464628513,0.00118207295109
sonar,0.289087216868,0.184968804071,0.194886923143,0.189282553478,0.207399200379,0.066489775328,0.0316670849744,0.0301194325153,0.0285703312537,0.0299846712332
spambase,0.181814881802,0.110066680057,0.125715544452,0.115658325844,0.131162634094,0.0123303822661,0.0094102488967,0.0069256738361,0.00776231299052,0.00607297989337
tic-tac,0.201074476966,0.196927963963,0.199825442828,0.198851228575,0.198002389057,0.00704766368955,0.0100359833347,0.00729412133341,0.00959453079557,0.00993709091446
vehicle,0.142550997446,0.131746684061,0.133981144844,0.136382907425,0.136150451403,0.0244733664097,0.0154621098404,0.0164674860166,0.013861654589,0.0174781499627
vowel,0.035128624739,0.0342709183389,0.03526821036,0.0342448628981,0.0353749390624,0.00769047141889,0.00760917839226,0.0076079773679,0.00739357254022,0.0088557271566
waveform-5000,0.109122857343,0.0939586649124,0.0990268166323,0.0939674947877,0.0968065156921,0.008617241614,0.0058320261512,0.00623519976644,0.00590654755346,0.0065498615278
wdbc,0.062616119792,0.0449798031201,0.0446898812762,0.0442009939996,0.0601900790483,0.0195405099675,0.0129617032417,0.012855718781,0.012679405301,0.0176646193441
wpbc,0.281271557997,0.17471782871,0.20301470801,0.174198569166,0.1757713258,0.0577853543638,0.0180114181614,0.0195413667192,0.014040926971,0.0115848843277
yeast,0.346176762576,0.199026590681,0.221957600389,0.199472795421,0.191424259327,0.161850285971,0.00923728250941,0.00830536653048,0.00712168538291,0.0113047676661
zoo,0.0174183185236,0.01761769126,0.0176176913465,0.0176151930229,0.0176176912121,0.0302441564798,0.0288350735418,0.0288350735208,0.0288406039581,0.028835073561
